Segment	Protein Name	Sequence Accession	Complete Genome	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	Curation Report	
2	-N/A-	MH601955	Yes	2316	H1N1	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/68/2018	Pass	
8	-N/A-,-N/A-	MH601951	Yes	865	H1N1	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/68/2018	Pass	
6	NA	MH601948	Yes	1433	H1N1	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/68/2018	Pass	
1	PB2	MH601952	Yes	2316	H1N1	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/68/2018	Pass	
5	NP	MH601954	Yes	1540	H1N1	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/68/2018	Pass	
3	PA,PA-X	MH601956	Yes	2208	H3N2	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/69/2018	Pass	
2	-N/A-,-N/A-	MH601958	Yes	2316	H3N2	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/69/2018	Pass	
5	NP	MH601960	Yes	1542	H3N2	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/69/2018	Pass	
8	-N/A-,-N/A-	MH601962	Yes	865	H3N2	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/69/2018	Pass	
4	HA	MH601963	Yes	1737	H3N2	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/69/2018	Pass	
6	NA	MH601961	Yes	1441	H3N2	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/69/2018	Pass	
1	PB2	MH601959	Yes	2316	H3N2	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/69/2018	Pass	
7	-N/A-,-N/A-	MH601957	Yes	1002	H3N2	02/20/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/69/2018	Pass	
7	-N/A-,-N/A-	MH601966	Yes	1002	H3N2	02/21/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/70/2018	Pass	
1	PB2	MH601969	Yes	2316	H3N2	02/21/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/70/2018	Pass	
5	NP	MH601971	Yes	1542	H3N2	02/21/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/70/2018	Pass	
4	HA	MH601970	Yes	1737	H3N2	02/21/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/70/2018	Pass	
3	PA,PA-X	MH601965	Yes	2208	H3N2	02/21/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/70/2018	Pass	
2	-N/A-,-N/A-	MH601967	Yes	2316	H3N2	02/21/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/70/2018	Pass	
8	-N/A-,-N/A-	MH601968	Yes	865	H3N2	02/21/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/70/2018	Pass	
6	NA	MH601964	Yes	1441	H3N2	02/21/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/70/2018	Pass	
5	NP	MH601978	Yes	1542	H3N2	02/26/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/71/2018	Pass	
3	PA,PA-X	MH601973	Yes	2208	H3N2	02/26/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/71/2018	Pass	
8	-N/A-,-N/A-	MH601975	Yes	865	H3N2	02/26/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/71/2018	Pass	
4	HA	MH601977	Yes	1737	H3N2	02/26/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/71/2018	Pass	
2	-N/A-,-N/A-	MH601974	Yes	2316	H3N2	02/26/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/71/2018	Pass	
1	PB2	MH601976	Yes	2316	H3N2	02/26/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/71/2018	Pass	
7	-N/A-,-N/A-	MH601979	Yes	1002	H3N2	02/26/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/71/2018	Pass	
6	NA	MH601972	Yes	1441	H3N2	02/26/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/71/2018	Pass	
1	PB2	MH601985	Yes	2316	H3N2	02/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/73/2018	Pass	
2	-N/A-,-N/A-	MH601983	Yes	2316	H3N2	02/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/73/2018	Pass	
5	NP	MH601987	Yes	1542	H3N2	02/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/73/2018	Pass	
4	HA	MH601986	Yes	1737	H3N2	02/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/73/2018	Pass	
8	-N/A-,-N/A-	MH601984	Yes	865	H3N2	02/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/73/2018	Pass	
3	PA,PA-X	MH601982	Yes	2208	H3N2	02/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/73/2018	Pass	
6	NA	MH601980	Yes	1441	H3N2	02/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/73/2018	Pass	
7	-N/A-,-N/A-	MH601981	Yes	1002	H3N2	02/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/73/2018	Pass	
5	NP	MH601990	Yes	1540	H1N1	03/07/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/74/2018	Pass	
3	PA,PA-X	MH601992	Yes	2208	H1N1	03/07/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/74/2018	Pass	
2	-N/A-	MH601994	Yes	2316	H1N1	03/07/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/74/2018	Pass	
6	NA	MH601991	Yes	1433	H1N1	03/07/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/74/2018	Pass	
7	-N/A-,-N/A-	MH601993	Yes	1002	H1N1	03/07/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/74/2018	Pass	
1	PB2	MH601995	Yes	2316	H1N1	03/07/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/74/2018	Pass	
8	-N/A-,-N/A-	MH601988	Yes	865	H1N1	03/07/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/74/2018	Pass	
4	HA	MH601989	Yes	1752	H1N1	03/07/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/74/2018	Pass	
5	NP	MH600384	Yes	1539	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/75/2018	Pass	
2	-N/A-	MH600381	Yes	2316	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/75/2018	Pass	
6	NA	MH600385	Yes	1433	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/75/2018	Pass	
1	PB2	MH600380	Yes	2316	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/75/2018	Pass	
7	-N/A-,-N/A-	MH600386	Yes	1002	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/75/2018	Pass	
4	HA	MH600383	Yes	1754	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/75/2018	Pass	
8	-N/A-,-N/A-	MH600387	Yes	865	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/75/2018	Pass	
3	PA,PA-X	MH600382	Yes	2208	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/75/2018	Pass	
5	NP	MH600392	Yes	1539	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/76/2018	Pass	
4	HA	MH600391	Yes	1752	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/76/2018	Pass	
7	-N/A-,-N/A-	MH600394	Yes	1002	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/76/2018	Pass	
1	PB2	MH600388	Yes	2316	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/76/2018	Pass	
8	-N/A-,-N/A-	MH600395	Yes	865	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/76/2018	Pass	
6	NA	MH600393	Yes	1433	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/76/2018	Pass	
2	-N/A-	MH600389	Yes	2316	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/76/2018	Pass	
3	PA,PA-X	MH600390	Yes	2208	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/76/2018	Pass	
1	PB2	MH600396	Yes	2316	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/77/2018	Pass	
8	-N/A-,-N/A-	MH600403	Yes	865	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/77/2018	Pass	
4	HA	MH600399	Yes	1752	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/77/2018	Pass	
2	-N/A-	MH600397	Yes	2316	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/77/2018	Pass	
7	-N/A-,-N/A-	MH600402	Yes	1002	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/77/2018	Pass	
5	NP	MH600400	Yes	1539	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/77/2018	Pass	
3	PA,PA-X	MH600398	Yes	2208	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/77/2018	Pass	
6	NA	MH600401	Yes	1433	H1N1	04/09/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/77/2018	Pass	
7	-N/A-,-N/A-	MH600932	Yes	1002	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/78/2018	Pass	
3	PA,PA-X	MH600928	Yes	2209	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/78/2018	Pass	
8	-N/A-,-N/A-	MH600933	Yes	865	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/78/2018	Pass	
6	NA	MH600931	Yes	1441	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/78/2018	Pass	
4	HA	MH600929	Yes	1737	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/78/2018	Pass	
2	-N/A-,-N/A-	MH600927	Yes	2316	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/78/2018	Pass	
1	PB2	MH600926	Yes	2316	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/78/2018	Pass	
5	NP	MH600930	Yes	1542	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/78/2018	Pass	
6	NA	MH600939	Yes	1441	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/79/2018	Pass	
3	PA,PA-X	MH600936	Yes	2209	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/79/2018	Pass	
5	NP	MH600938	Yes	1542	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/79/2018	Pass	
7	-N/A-,-N/A-	MH600940	Yes	1002	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/79/2018	Pass	
1	PB2	MH600934	Yes	2316	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/79/2018	Pass	
8	-N/A-,-N/A-	MH600941	Yes	865	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/79/2018	Pass	
4	HA	MH600937	Yes	1737	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/79/2018	Pass	
2	-N/A-,-N/A-	MH600935	Yes	2316	H3N2	04/10/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/79/2018	Pass	
7	-N/A-,-N/A-	MH600410	Yes	1002	H1N1	04/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/80/2018	Pass	
5	NP	MH600408	Yes	1540	H1N1	04/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/80/2018	Pass	
1	PB2	MH600404	Yes	2316	H1N1	04/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/80/2018	Pass	
3	PA,PA-X	MH600406	Yes	2208	H1N1	04/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/80/2018	Pass	
6	NA	MH600409	Yes	1433	H1N1	04/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/80/2018	Pass	
8	-N/A-,-N/A-	MH600411	Yes	865	H1N1	04/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/80/2018	Pass	
2	-N/A-	MH600405	Yes	2316	H1N1	04/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/80/2018	Pass	
4	HA	MH600407	Yes	1752	H1N1	04/27/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/80/2018	Pass	
8	-N/A-,-N/A-	MH600949	Yes	865	H3N2	04/28/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/81/2018	Pass	
5	NP	MH600946	Yes	1542	H3N2	04/28/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/81/2018	Pass	
3	PA,PA-X	MH600944	Yes	2209	H3N2	04/28/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/81/2018	Pass	
1	PB2	MH600942	Yes	2316	H3N2	04/28/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/81/2018	Pass	
7	-N/A-,-N/A-	MH600948	Yes	1002	H3N2	04/28/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/81/2018	Pass	
6	NA	MH600947	Yes	1441	H3N2	04/28/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/81/2018	Pass	
2	-N/A-,-N/A-	MH600943	Yes	2316	H3N2	04/28/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/81/2018	Pass	
4	HA	MH600945	Yes	1737	H3N2	04/28/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/81/2018	Pass	
4	HA	MH600953	Yes	1737	H3N2	04/30/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/82/2018	Pass	
3	PA,PA-X	MH600952	Yes	2209	H3N2	04/30/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/82/2018	Pass	
1	PB2	MH600950	Yes	2316	H3N2	04/30/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/82/2018	Pass	
7	-N/A-,-N/A-	MH600956	Yes	1002	H3N2	04/30/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/82/2018	Pass	
6	NA	MH600955	Yes	1441	H3N2	04/30/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/82/2018	Pass	
8	-N/A-,-N/A-	MH600957	Yes	865	H3N2	04/30/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/82/2018	Pass	
5	NP	MH600954	Yes	1542	H3N2	04/30/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/82/2018	Pass	
2	-N/A-,-N/A-	MH600951	Yes	2316	H3N2	04/30/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/82/2018	Pass	
8	-N/A-,-N/A-	MH670071	Yes	865	H1N1	04/18/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/83/2018	Pass	
7	-N/A-,-N/A-	MH670070	Yes	1002	H1N1	04/18/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/83/2018	Pass	
6	NA	MH670069	Yes	1433	H1N1	04/18/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/83/2018	Pass	
4	HA	MH670067	Yes	1752	H1N1	04/18/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/83/2018	Pass	
2	-N/A-	MH670065	Yes	2316	H1N1	04/18/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/83/2018	Pass	
1	PB2	MH670064	Yes	2316	H1N1	04/18/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/83/2018	Pass	
3	PA,PA-X	MH670066	Yes	2208	H1N1	04/18/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/83/2018	Pass	
5	NP	MH670068	Yes	1539	H1N1	04/18/2018	IRD:Human	USA	Pennsylvania	17-18	A/Pennsylvania/83/2018	Pass	
7	-N/A-,-N/A-	MH082825	Yes	1002	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
1	PB2	MH082831	Yes	2316	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
2	-N/A-,-N/A-	MH082830	Yes	2316	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
8	-N/A-,-N/A-	MH082824	Yes	865	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
6	NA	MH082826	Yes	1441	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
4	HA	MH082828	Yes	1737	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
6	NA	MH898378	Yes	1441	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
3	PA,PA-X	MH898379	Yes	2209	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
7	-N/A-,-N/A-	MH898380	Yes	1002	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
2	-N/A-,-N/A-	MH898381	Yes	2316	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
8	-N/A-,-N/A-	MH898382	Yes	865	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
1	PB2	MH898383	Yes	2316	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
4	HA	MH898384	Yes	1737	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
5	NP	MH898385	Yes	1542	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
3	PA,PA-X	MH082829	Yes	2209	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
5	NP	MH082827	Yes	1542	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/01/2018	Pass	
3	PA,PA-X	MH082837	Yes	2209	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
1	PB2	MH082839	Yes	2316	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
6	NA	MH669760	Yes	1441	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
7	-N/A-,-N/A-	MH669762	Yes	1002	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
8	-N/A-,-N/A-	MH669764	Yes	865	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
4	HA	MH669766	Yes	1737	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
8	-N/A-,-N/A-	MH082832	Yes	865	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
6	NA	MH082834	Yes	1441	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
4	HA	MH082836	Yes	1737	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
2	-N/A-,-N/A-	MH082838	Yes	2316	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
3	PA,PA-X	MH669761	Yes	2209	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
2	-N/A-,-N/A-	MH669763	Yes	2316	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
1	PB2	MH669765	Yes	2316	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
5	NP	MH669767	Yes	1542	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
7	-N/A-,-N/A-	MH082833	Yes	1002	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
5	NP	MH082835	Yes	1542	H3N2	01/03/2018	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/02/2018	Pass	
5	NP	MG978876	Yes	1540	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
8	NS1,NS2	MG978873	Yes	865	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
8	NS1,NS2	CY263282	Yes	865	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
5	NP	CY263279	Yes	1540	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
4	HA	CY263278	Yes	1752	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
2	PB1,PB1-N40	CY263276	Yes	2316	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
4	HA	MG978875	Yes	1752	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
1	PB2	MG978874	Yes	2316	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
2	PB1,PB1-N40	MG978872	Yes	2316	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
6	NA	MG978870	Yes	1433	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
7	M1,M2	CY263281	Yes	1002	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
6	NA	CY263280	Yes	1433	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
3	PA,PA-N155,PA-N182,PA-X protein(+41)	CY263277	Yes	2208	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
1	PB2	CY263275	Yes	2316	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
3	PA,PA-N155,PA-N182,PA-X protein(+41)	MG978871	Yes	2208	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
7	M1,M2	MG978869	Yes	1002	H1N1	11/15/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/14/2017	Pass	
1	PB2	CY264264	Yes	2316	H3N2	11/28/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/15/2017	Pass	
3	PA,PA-N155,PA-N182,PA-X protein(+61)	CY264266	Yes	2209	H3N2	11/28/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/15/2017	Pass	
5	NP	CY264268	Yes	1542	H3N2	11/28/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/15/2017	Pass	
8	NS1,NS2	CY264271	Yes	865	H3N2	11/28/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/15/2017	Pass	
2	PB1,PB1-F2,PB1-N40	CY264265	Yes	2316	H3N2	11/28/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/15/2017	Pass	
7	M1,M2	CY264270	Yes	1002	H3N2	11/28/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/15/2017	Pass	
4	HA	CY264267	Yes	1737	H3N2	11/28/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/15/2017	Pass	
6	NA	CY264269	Yes	1441	H3N2	11/28/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/15/2017	Pass	
6	NA	MH082843	Yes	1441	H3N2	12/19/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/16/2017	Pass	
8	-N/A-,-N/A-	MH082841	Yes	865	H3N2	12/19/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/16/2017	Pass	
3	PA,PA-X	MH082845	Yes	2209	H3N2	12/19/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/16/2017	Pass	
1	PB2	MH082847	Yes	2316	H3N2	12/19/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/16/2017	Pass	
2	-N/A-,-N/A-	MH082846	Yes	2316	H3N2	12/19/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/16/2017	Pass	
5	NP	MH082844	Yes	1542	H3N2	12/19/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/16/2017	Pass	
7	-N/A-,-N/A-	MH082842	Yes	1002	H3N2	12/19/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/16/2017	Pass	
4	HA	MH082840	Yes	1737	H3N2	12/19/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/16/2017	Pass	
8	-N/A-,-N/A-	MH082849	Yes	865	H3N2	12/21/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/17/2017	Pass	
7	-N/A-,-N/A-	MH082850	Yes	1002	H3N2	12/21/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/17/2017	Pass	
6	NA	MH082851	Yes	1442	H3N2	12/21/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/17/2017	Pass	
4	HA	MH082853	Yes	1737	H3N2	12/21/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/17/2017	Pass	
5	NP	MH082852	Yes	1542	H3N2	12/21/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/17/2017	Pass	
1	PB2	MH082855	Yes	2316	H3N2	12/21/2017	IRD:Human	USA	Rhode Island	17-18	A/Rhode Island/17/2017	Pass	
