Strain Name	Complete Genome	Subtype	Collection Date	Host	Country	State/Province	Geographic Grouping	Flu Season	Submission Date	Passage History	Specimen Source Health Status	1 PB1	2 PB2	3 PA	4 HA	5 NP	6 NA	7 MP	8 NS	Age	Gender	M2 31N	M2 26F	M2 27A	M2 30T	M2 34E	NA 275Y N1	NA 292K N2	NA 119V N2	NA 294S N2	PB1-F2 66S	PB2 E627K	PB2 D701N	PB2 A199S	PB2 A661T	PB2 V667I	PB2 K702R	PA S409N	NP L136M	M2 A16G	M2 C55F	NS1 T92E	RERRRKKR	Sensitive Drug	Resistant Drug	Submission Date	NCBI Taxon ID	pH1N1-like	US Swine H1 Clade	Global Swine H1 Clade test	H5 Clade	
B/Pennsylvania/23/2018	Yes	-N/A-	02/09/2018	Human	USA	Pennsylvania	North America	17-18	2018-10-11	C1 (2018-06-18)	-N/A-	MK025878	MK025876	MK025874	MK025879	MK025880	MK025873	MK025875	MK025877	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	10/11/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/25/2018	Yes	-N/A-	02/22/2018	Human	USA	Pennsylvania	North America	17-18	2018-10-11	C1 (2018-06-08)	-N/A-	MK025886	MK025884	MK025882	MK025887	MK025888	MK025881	MK025883	MK025885	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	10/11/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/30/2018	Yes	-N/A-	03/19/2018	Human	USA	Pennsylvania	North America	17-18	2018-10-11	C1 (2018-06-18)	-N/A-	MK025894	MK025892	MK025890	MK025895	MK025896	MK025889	MK025891	MK025893	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	10/11/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/32/2018	No	-N/A-	05/23/2018	Human	USA	Pennsylvania	North America	17-18	2018-07-30	Original	-N/A-	MH671682	-N/A-	MH671683	MH671684	MH671685	MH671686	MH671687	MH671688	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/30/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/48/2017	Yes	-N/A-	11/19/2017	Human	USA	Pennsylvania	North America	17-18	2018-01-16	 C1 (2017-12-04)	-N/A-	CY262549	CY262550,CY265574	CY262551,CY265575	CY262552,CY265576	CY265577,CY262553	CY262554,CY265578	CY262555,CY265579	CY262556,CY265580	82	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	2066393	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/49/2017	Yes	-N/A-	11/20/2017	Human	USA	Pennsylvania	North America	17-18	2017-12-22	 Original	-N/A-	MH081563,CY262541	MH081561,CY262542	MH081559,CY262543	MH081564,CY262544	CY262545,MH081565	MH081558,CY262546	MH081560,CY262547	MH081562,CY262548	11	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	2066394	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/50/2017	Yes	-N/A-	12/07/2017	Human	USA	Pennsylvania	North America	17-18	2018-01-16	 Original	-N/A-	MH081571,CY265683	MH081569,CY265684	MH081567,CY265685	MH081572,CY265686	CY265687,MH081573	MH081566,CY265688	MH081568,CY265689	MH081570,CY265690	18	F	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	2072187	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/51/2017	Yes	-N/A-	12/08/2017	Human	USA	Pennsylvania	North America	17-18	2018-01-16	 Original	-N/A-	MH081579,CY265675	MH081577,CY265676	MH081575,CY265677	MH081580,CY265678	CY265679,MH081581	MH081574,CY265680	MH081576,CY265681	MH081578,CY265682	21	M	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	Inconsistent	2072188	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/55/2017	Yes	-N/A-	12/18/2017	Human	USA	Pennsylvania	North America	17-18	2018-03-24	Original	-N/A-	MH081583	MH081582	MH081584	MH081585	MH081586	MH081587	MH081588	MH081589	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	03/24/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Pennsylvania/56/2017	Yes	-N/A-	12/26/2017	Human	USA	Pennsylvania	North America	17-18	2018-03-24	Original	-N/A-	MH081592	MH081591	MH081593	MH081594	MH081590	MH081595	MH081596	MH081597	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	03/24/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/002/2018	No	-N/A-	01/05/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910969	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/003/2018	No	-N/A-	01/03/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910970	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/004/2018	No	-N/A-	01/03/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910971	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/005/2018	No	-N/A-	01/04/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910972	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/006/2018	No	-N/A-	01/05/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603692	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/008/2018	No	-N/A-	01/06/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603693	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/009/2018	No	-N/A-	01/09/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910973	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/010/2018	No	-N/A-	01/05/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910746	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/011/2018	No	-N/A-	01/07/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910974	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/012/2018	No	-N/A-	01/08/2018	Human	Canada	-N/A-	North America	17-18	2018-02-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG910975	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	02/27/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/013/2018	No	-N/A-	01/09/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603694	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/018/2018	No	-N/A-	01/15/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603786	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/023/2018	No	-N/A-	01/15/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603689	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/024/2018	No	-N/A-	01/17/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603695	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/028/2018	No	-N/A-	01/17/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603790	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/030/2018	No	-N/A-	01/18/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603690	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/031/2018	No	-N/A-	01/20/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603787	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/032/2018	No	-N/A-	01/20/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603791	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/036/2018	No	-N/A-	01/22/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603788	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/037/2018	No	-N/A-	01/22/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603782	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/038/2018	No	-N/A-	01/23/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603696	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/040/2018	No	-N/A-	01/23/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603731	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/041/2018	No	-N/A-	01/16/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603797	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/044/2018	No	-N/A-	01/24/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603779	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/047/2018	No	-N/A-	01/25/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603764	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/053/2018	No	-N/A-	01/28/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603686	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/055/2018	No	-N/A-	01/27/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603691	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/056/2018	No	-N/A-	01/27/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603697	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/059/2018	No	-N/A-	01/25/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603729	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/061/2018	No	-N/A-	01/28/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603770	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/084/2018	No	-N/A-	02/03/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603772	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/111/2018	No	-N/A-	02/08/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603732	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/134/2018	No	-N/A-	02/17/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603733	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
B/Quebec/139/2018	No	-N/A-	02/19/2018	Human	Canada	-N/A-	North America	17-18	2018-07-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH603749	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	07/16/2018	11520	-N/A-	-N/A-	-N/A-	-N/A-	
