Strain Name	Complete Genome	Subtype	Collection Date	Host	Country	State/Province	Geographic Grouping	Flu Season	Submission Date	Passage History	Specimen Source Health Status	1 PB2	2 PB1	3 PA	4 HA	5 NP	6 NA	7 MP	8 NS	Age	Gender	M2 31N	M2 26F	M2 27A	M2 30T	M2 34E	NA 275Y N1	NA 292K N2	NA 119V N2	NA 294S N2	PB1-F2 66S	PB2 E627K	PB2 D701N	PB2 A199S	PB2 A661T	PB2 V667I	PB2 K702R	PA S409N	NP L136M	M2 A16G	M2 C55F	NS1 T92E	RERRRKKR	Sensitive Drug	Resistant Drug	Submission Date	NCBI Taxon ID	pH1N1-like	US Swine H1 Clade	Global Swine H1 Clade test	H5 Clade	
A/swine/Minnesota/A01785510/2018	Yes	H1N1	04/16/2018	Swine	USA	Minnesota	North America	17-18	2018-09-07	-N/A-	-N/A-	MH992244	MH992245	MH992246	MH376894	MH992247	MH376895	MH992248	MH992249	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	gamma	1A.3.3.3	-N/A-	
A/swine/Minnesota/A01785531/2018	No	H3N2	05/01/2018	Swine	USA	Minnesota	North America	17-18	2018-09-07	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH412697	-N/A-	MH412698	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	09/07/2018	11320	Probable Negative	-N/A-	-N/A-	-N/A-	
A/swine/Minnesota/A01785541/2018	No	H1N1	05/17/2018	Swine	USA	Minnesota	North America	17-18	2018-09-07	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH445468	-N/A-	MH445469	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	09/07/2018	11320	Probable Negative	gamma	1A.3.3.3	-N/A-	
A/swine/Minnesota/A01785543/2018	No	H1N1	05/20/2018	Swine	USA	Minnesota	North America	17-18	2018-09-07	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH496723	-N/A-	MH496724	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	09/07/2018	11320	Probable Negative	gamma	1A.3.3.3	-N/A-	
A/swine/Minnesota/A01785549/2018	No	H1N2	05/19/2018	Swine	USA	Minnesota	North America	17-18	2018-09-07	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH477729	-N/A-	MH477730	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	09/07/2018	11320	Probable Negative	delta2	1B.2.1	-N/A-	
A/swine/Minnesota/A01785557/2018	Yes	H1N2	05/31/2018	Swine	USA	Minnesota	North America	17-18	2018-10-03	p3	-N/A-	MH992358	MH992359	MH992360	MH608113	MH992361	MH608114	MH992362	MH992363	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	gamma	1A.3.3.3	-N/A-	
A/swine/Minnesota/A02134227/2017	No	H1N2	10/16/2017	Swine	USA	Minnesota	North America	17-18	2018-01-14	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG547985	-N/A-	MG547986	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	01/14/2018	2068693	Probable Negative	delta1	1B.2.2.1	-N/A-	
A/swine/Minnesota/A02134234/2017	No	H1N1	10/19/2017	Swine	USA	Minnesota	North America	17-18	2018-01-14	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG548007	-N/A-	MG548008	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	01/14/2018	2068705	Probable Positive	npdm	1A.3.3.2	-N/A-	
A/swine/Minnesota/A02134995/2017	No	H1N2	10/20/2017	Swine	USA	Minnesota	North America	17-18	2018-01-15	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG650672	-N/A-	MG650673	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	01/15/2018	2058870	Probable Negative	delta1	1B.2.2.2	-N/A-	
A/swine/Minnesota/A02135743/2017	No	H1N1	10/31/2017	Swine	USA	Minnesota	North America	17-18	2018-01-17	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG669453	-N/A-	MG669454	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	01/17/2018	2070086	Probable Negative	gamma	1A.3.3.3	-N/A-	
A/swine/Minnesota/A02135748/2017	Yes	H1N1	11/03/2017	Swine	USA	Minnesota	North America	17-18	2018-04-16	p2	-N/A-	MH187843	MH187844	MH187845	MG669459	MH187846	MG669460	MH187847	MH187848	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/swine/Minnesota/A02135883/2017	No	H1N2	11/06/2017	Swine	USA	Minnesota	North America	17-18	2018-01-16	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG663069	-N/A-	MG663070	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	01/16/2018	2070063	Probable Negative	delta1	1B.2.2.1	-N/A-	
A/swine/Minnesota/A02135884/2017	No	H1N2	11/06/2017	Swine	USA	Minnesota	North America	17-18	2018-01-17	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG682005	-N/A-	MG682006	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	01/17/2018	2070119	Probable Negative	delta1	1B.2.2.1	-N/A-	
A/swine/Minnesota/A02136750/2017	No	H1N2	11/15/2017	Swine	USA	Minnesota	North America	17-18	2018-01-17	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG681967	-N/A-	MG681968	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	01/17/2018	2070120	Probable Negative	alpha	1A.1.1	-N/A-	
A/swine/Minnesota/A02136839/2017	No	H3N2	11/21/2017	Swine	USA	Minnesota	North America	17-18	2018-01-17	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MG720185	-N/A-	MG720186	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	01/17/2018	2066116	Probable Negative	-N/A-	-N/A-	-N/A-	
A/swine/Minnesota/A02139250/2017	Yes	H3N2	12/27/2017	Swine	USA	Minnesota	North America	17-18	2018-06-10	p2	-N/A-	MH425078	MH425079	MH425080	MG832877	MH425081	MG832878	MH425082	MH425083	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	Inconsistent	11320	Negative	-N/A-	-N/A-	-N/A-	
A/swine/Minnesota/A02156983/2018	Yes	H1N2	03/19/2018	Swine	USA	Minnesota	North America	17-18	2018-09-04	p2	-N/A-	MH816808	MH816809	MH816810	MH201020	MH816811	MH201021	MH816812	MH816813	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	delta1	1B.2.2.1	-N/A-	
A/swine/Minnesota/A02157338/2018	No	H1N1	03/23/2018	Swine	USA	Minnesota	North America	17-18	2018-05-01	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH259501	-N/A-	MH259502	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	05/01/2018	11320	Probable Negative	gamma	1A.3.3.3	-N/A-	
A/swine/Minnesota/A02157976/2018	Yes	H3N2	04/18/2018	Swine	USA	Minnesota	North America	17-18	2018-10-03	p2	-N/A-	MH992352	MH992353	MH992354	MH350908	MH992355	MH350909	MH992356	MH992357	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	-N/A-	-N/A-	-N/A-	
A/swine/Minnesota/A02158155/2018	No	H1N1	04/23/2018	Swine	USA	Minnesota	North America	17-18	2018-05-27	-N/A-	-N/A-	-N/A-	-N/A-	-N/A-	MH371222	-N/A-	MH371223	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	05/27/2018	11320	Mixed Positive and Negative Segments	npdm	1A.3.3.2	-N/A-	
A/swine/Minnesota/A02158518/2018	Yes	H3N2	05/10/2018	Swine	USA	Minnesota	North America	17-18	2018-10-25	p2	-N/A-	MK072866	MK072867	MK072868	MH444847	MK072869	MH444848	MK072870	MK072871	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	-N/A-	-N/A-	-N/A-	
A/swine/Minnesota/A02158719/2018	Yes	H1N1	05/10/2018	Swine	USA	Minnesota	North America	17-18	2018-10-25	p2	-N/A-	MK072896	MK072897	MK072898	MH463564	MK072899	MH463565	MK072900	MK072901	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	-N/A-	-N/A-	-N/A-	-N/A-	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	Segment/protein not present	No	-N/A-	-N/A-	Inconsistent	11320	Mixed Positive and Negative Segments	gamma	1A.3.3.3	-N/A-	
